Keyword,Period,Year,Date,Hit_Cleaned,Hit
Land,1990-2004,1999,1999-09-30,Lambsdorff: Die Bundesregierung will im Rahmen der von ihr finanzierten Versöhnungsstiftung den betroffenen Ländern eine Gesamtsumme zur Verfügung stellen.,Lambsdorff: Die Bundesregierung will im Rahmen der von ihr finanzierten Versöhnungsstiftung den betroffenen Ländern eine Gesamtsumme zur Verfügung stellen.
Land,1990-2004,1999,1999-10-28,"Als Höcherls fünf Millionen aufgebraucht waren, stiegen die Länder, an ihre Kulturhoheit gemahnt, mit gerade mal 750000 Mark jährlich in die Nachwuchsförderung ein.","Als Höcherls fünf Millionen aufgebraucht waren, stiegen die Länder, an ihre Kulturhoheit gemahnt, mit gerade mal 750000 Mark jährlich in die Nachwuchsförderung ein."
Land,1990-2004,1999,1999-06-10,"Gleich ist meine Nase kürzer, das Land befindet sich im gewohnten Frieden, jeder lebt sein Leben in seinem Haus und mit seiner Familie, es gibt alles, nichts wird entbehrt.","Gleich ist meine Nase kürzer, das Land befindet sich im gewohnten Frieden, jeder lebt sein Leben in seinem Haus und mit seiner Familie, es gibt alles, nichts wird entbehrt."
Land,1990-2004,1999,1999-06-02,"Die europäischen Länder kämen nicht umhin, nach der Beendigung der Völkervertreibung Serbien durch die Chance eines EU-Beitritts eine Perspektive für einen Neubeginn zu geben.","Die europäischen Länder kämen nicht umhin, nach der Beendigung der Völkervertreibung Serbien durch die Chance eines EU-Beitritts eine Perspektive für einen Neubeginn zu geben."
Land,1990-2004,1999,1999-03-11,"Das Land ist ein Schiff, das zu groß für mich ist.","Das Land ist ein Schiff, das zu groß für mich ist."
Land,1990-2004,1999,1999-11-11,"Wer verstehen will, wie in diesem langsam entschwindenden Land Dabeisein und Dagegensein vereinbar wurden, der muss Enzensberger lesen.","Wer verstehen will, wie in diesem langsam entschwindenden Land Dabeisein und Dagegensein vereinbar wurden, der muss Enzensberger lesen."
Land,1990-2004,1999,1999-12-02,"Ohnehin: In Sachen Korruption steht Deutschland nicht etwa als eines der saubersten Länder an der Spitze der Rangliste aller hoch entwickelten Staaten, sondern weiter unten, etwa in der Mitte der Skala.","Ohnehin: In Sachen Korruption steht Deutschland nicht etwa als eines der saubersten Länder an der Spitze der Rangliste aller hoch entwickelten Staaten, sondern weiter unten, etwa in der Mitte der Skala."
Land,1990-2004,1999,1999-05-27,"Doch wo der Arm des Präsidenten nicht hinreicht, blüht im Land bürokratische Anarchie.","Doch wo der Arm des Präsidenten nicht hinreicht, blüht im Land bürokratische Anarchie."
Land,1990-2004,1999,1999-05-12,Für Land und Leute hingegen brächten sie kein Interesse auf.,Für Land und Leute hingegen brächten sie kein Interesse auf.
Land,1990-2004,1999,1999-04-15,"Er setzte in der Bundesverfassung die Gleichberechtigung Montenegros mit dem zwanzigmal größeren Serbien durch, pflegte ein gutes Verhältnis mit den 90000 Muslimen und 50000 Albanern im Land.","Er setzte in der Bundesverfassung die Gleichberechtigung Montenegros mit dem zwanzigmal größeren Serbien durch, pflegte ein gutes Verhältnis mit den 90000 Muslimen und 50000 Albanern im Land."
Land,1990-2004,1999,1999-06-10,"Pracht in den Städten, Sonne an den Stränden, Frieden auf dem Lande.","Pracht in den Städten, Sonne an den Stränden, Frieden auf dem Lande."
Land,1990-2004,1999,1999-12-09,"Durch ihr Beharren darauf, dass die Bank deutscher Länder am Sitz der Zentralverwaltung ihren Sitz nehmen müsse, erwies sich die US-Militärregierung ironischerweise als Geburtshelferin eines rezentralisierten Bankwesens.","Durch ihr Beharren darauf, dass die Bank deutscher Länder am Sitz der Zentralverwaltung ihren Sitz nehmen müsse, erwies sich die US-Militärregierung ironischerweise als Geburtshelferin eines rezentralisierten Bankwesens."
Land,1990-2004,1999,1999-04-29,"Ich wollte Kosova nicht verlassen, ich wollte noch einmal die Berge sehen, die Felder, die Flüsse, die Schönheit unseres Landes.","Ich wollte Kosova nicht verlassen, ich wollte noch einmal die Berge sehen, die Felder, die Flüsse, die Schönheit unseres Landes."
Land,1990-2004,1999,1999-06-24,"Voller Stolz verkündeten die Regierungschefs der reichsten Industrienationen am vergangenen Wochenende den Schuldenerlass für die ärmsten Länder der Welt, die Sonne schien, und die lauschende Journalistenschar trug die frohe Botschaft in aller Herren Länder.","Voller Stolz verkündeten die Regierungschefs der reichsten Industrienationen am vergangenen Wochenende den Schuldenerlass für die ärmsten Länder der Welt, die Sonne schien, und die lauschende Journalistenschar trug die frohe Botschaft in aller Herren Länder."
Land,1990-2004,1999,1999-04-22,"Nicht nur, weil Titos Jugoslawien für die Polen lange ein ihnen zugängliches kleines Stück Westen war, sondern auch, weil beide Länder in diesem 20. Jahrhundert eine ausgeprägte Schicksalsgemeinschaft verband.","Nicht nur, weil Titos Jugoslawien für die Polen lange ein ihnen zugängliches kleines Stück Westen war, sondern auch, weil beide Länder in diesem 20. Jahrhundert eine ausgeprägte Schicksalsgemeinschaft verband."
Land,1990-2004,1999,1999-07-15,"Nach der sogenannten 35/35-Regel werden Gesellschaften gelistet, die nach Börsenumsatz und Marktkapitalisierung zu den 35 größten im Land zählen.","Nach der sogenannten 35/35-Regel werden Gesellschaften gelistet, die nach Börsenumsatz und Marktkapitalisierung zu den 35 größten im Land zählen."
Land,1990-2004,1999,1999-04-15,"""Der DGB fordert die Wirtschafts- und Arbeitgeberverbände auf, neues Handeln für unser Land nicht länger durch Verweigerung zu blockieren.""Welches neue Handeln?""Kürzere Arbeitszeiten, mehr Teilzeit, weniger Überstunden"" schlagen die Gewerkschafter vor.","""Der DGB fordert die Wirtschafts- und Arbeitgeberverbände auf, neues Handeln für unser Land nicht länger durch Verweigerung zu blockieren.""Welches neue Handeln?""Kürzere Arbeitszeiten, mehr Teilzeit, weniger Überstunden"" schlagen die Gewerkschafter vor."
Land,1990-2004,1999,1999-05-06,Das Land braucht dringend Hilfe.,Das Land braucht dringend Hilfe.
Land,1990-2004,1999,1999-06-02,"Wie soll man den Serben erklären, daß die Zukunft ihres Landes beim Mitgefühl für die geschundenen Albaner beginnt?Und wer soll es ihnen erklären?Draskovic und Djindjic?","Wie soll man den Serben erklären, daß die Zukunft ihres Landes beim Mitgefühl für die geschundenen Albaner beginnt?Und wer soll es ihnen erklären?Draskovic und Djindjic?"
Land,1990-2004,1999,1999-06-17,Alexander von Humboldt ist vor fast genau 200 Jahren in das Land der Tiger und Elefanten aufgebrochen.,Alexander von Humboldt ist vor fast genau 200 Jahren in das Land der Tiger und Elefanten aufgebrochen.
Land,1990-2004,1999,1999-08-26,Unter www.zeit.de/links/ finden Sie weitere Informationen über das Land Brandenburg vor der Wahl,Unter www.zeit.de/links/ finden Sie weitere Informationen über das Land Brandenburg vor der Wahl
Land,1990-2004,1999,1999-05-27,"Immerhin ist das unsere engste Umgebung; nicht zu vergessen ist, daß zur GUS auch muslimische Länder gehören. Zweitens (und das ist wichtiger) ist Rußland selbst ein multinationaler Staat mit mehreren Konfessionen.","Immerhin ist das unsere engste Umgebung; nicht zu vergessen ist, daß zur GUS auch muslimische Länder gehören. Zweitens (und das ist wichtiger) ist Rußland selbst ein multinationaler Staat mit mehreren Konfessionen."
Land,1990-2004,1999,1999-07-08,Atemberaubend der Blick von der Terrasse hinunter auf Land und Meer.,Atemberaubend der Blick von der Terrasse hinunter auf Land und Meer.
Land,1990-2004,2000,2000-08-03,"Warum wohl bemüht man sich ausgerechnet in den angelsächsischen Ländern so intensiv, jedem Bürger, jedem Laien das doch bereits englisch formulierte Neueste aus Wissenschaft und Technik in seiner Sprache, also allgemeinverständlich nahe zu bringen?Aus der simplen Einsicht heraus, dass nur wer mündig, das heißt sprach- und urteilskompetent ist, die wunderbaren Chancen des Informationszeitalters nutzen kann.","Warum wohl bemüht man sich ausgerechnet in den angelsächsischen Ländern so intensiv, jedem Bürger, jedem Laien das doch bereits englisch formulierte Neueste aus Wissenschaft und Technik in seiner Sprache, also allgemeinverständlich nahe zu bringen?Aus der simplen Einsicht heraus, dass nur wer mündig, das heißt sprach- und urteilskompetent ist, die wunderbaren Chancen des Informationszeitalters nutzen kann."
Land,1990-2004,2000,2000-09-14,"Lassen wir die politischen, kulturellen und moralischen Implikationen also außer Acht und halten fest, dass Monica Lewinksy und Bill Clinton diesem Land vier interessante, unterhaltsame, Grauen erregende und schlicht unglaubliche Wochen beschert haben, in denen es davon träumen konnte, es sei ein einziges, vereinigtes Land.","Lassen wir die politischen, kulturellen und moralischen Implikationen also außer Acht und halten fest, dass Monica Lewinksy und Bill Clinton diesem Land vier interessante, unterhaltsame, Grauen erregende und schlicht unglaubliche Wochen beschert haben, in denen es davon träumen konnte, es sei ein einziges, vereinigtes Land."
Land,1990-2004,2000,2000-08-03,"Wenn ein Moskauer ein Kennzeichen aus Omsk sieht, dann wundert er sich vielleicht, warum jemand so viele tausend Kilometer mit dem Auto über das weite Land fährt.","Wenn ein Moskauer ein Kennzeichen aus Omsk sieht, dann wundert er sich vielleicht, warum jemand so viele tausend Kilometer mit dem Auto über das weite Land fährt."
Land,1990-2004,2000,2000-06-29,"Wenn die Europäer in seinem Land unbedingt TV-Robinson-Shows bei über 30 Grad im Schatten und extremer Luftfeuchtigkeit drehen wollen, schön und gut.","Wenn die Europäer in seinem Land unbedingt TV-Robinson-Shows bei über 30 Grad im Schatten und extremer Luftfeuchtigkeit drehen wollen, schön und gut."
Land,1990-2004,2000,2000-06-21,"Schon vor der historischen Umarmung von Kim Jong Il mit Südkoreas Präsidenten Kim Dae Jung hatte Peking den bis dahin nie aus seinem Land ausgereisten Potentaten empfangen, hatten Australien und Italien Beziehungen zu ihm aufgenommen.","Schon vor der historischen Umarmung von Kim Jong Il mit Südkoreas Präsidenten Kim Dae Jung hatte Peking den bis dahin nie aus seinem Land ausgereisten Potentaten empfangen, hatten Australien und Italien Beziehungen zu ihm aufgenommen."
Land,1990-2004,2000,2000-08-24,"So kursiert das Gerücht, dass bei Häusern made in Austria die Holzbauweise vorherrsche, weil die heimischen Baumeister den gesamten Steinvorrat des Landes für die Errichtung von so genannten Alpen verbraucht hätten.","So kursiert das Gerücht, dass bei Häusern made in Austria die Holzbauweise vorherrsche, weil die heimischen Baumeister den gesamten Steinvorrat des Landes für die Errichtung von so genannten Alpen verbraucht hätten."
Land,1990-2004,2000,2000-11-23,Fujimori hatte während seiner Amtszeit den Drogenanbau im eigenen Land drastisch reduzieren können.,Fujimori hatte während seiner Amtszeit den Drogenanbau im eigenen Land drastisch reduzieren können.
Land,1990-2004,2000,2000-01-13,"B: Wenn Sie den Leuten tatsächlich sagen: ""Also, wir werden euch dafür besteuern, dass ihr Geld herumbewegt"", und wenn wir dann auch noch sagen würden: ""Also, wir erwägen, ob wir wieder eine Devisenkontrolle einführen"", ich glaube, dann ist das nur noch ein sehr kleiner Schritt dahin, dass Länder sagen: ""Also, wir errichten jetzt Importkontrollen.""Meiner Ansicht nach ist der globale Markt unterm Strich aber gut für uns.","B: Wenn Sie den Leuten tatsächlich sagen: ""Also, wir werden euch dafür besteuern, dass ihr Geld herumbewegt"", und wenn wir dann auch noch sagen würden: ""Also, wir erwägen, ob wir wieder eine Devisenkontrolle einführen"", ich glaube, dann ist das nur noch ein sehr kleiner Schritt dahin, dass Länder sagen: ""Also, wir errichten jetzt Importkontrollen.""Meiner Ansicht nach ist der globale Markt unterm Strich aber gut für uns."
Land,1990-2004,2000,2000-06-29,"Obwohl in den neuen Ländern neue Autobahnen gebaut wurden und das Telefonnetz zu den modernsten der Welt gehört, ist der Nachholbedarf noch enorm.","Obwohl in den neuen Ländern neue Autobahnen gebaut wurden und das Telefonnetz zu den modernsten der Welt gehört, ist der Nachholbedarf noch enorm."
Land,1990-2004,2000,2000-09-28,"Die jüngeren Ostautoren, als wären sie nicht dabei gewesen, machten aus der Wiedervereinigung eine Kabarettnummer und aus dem gerade verschiedenen Land ein wohldesigntes Durcheinander aus Genossen, Spitzeln und Gummipflanzen - eine Italo-DDR, wie sie bei jungen Westautoren im Augenblick ihr tristes Retortennachleben fristet.","Die jüngeren Ostautoren, als wären sie nicht dabei gewesen, machten aus der Wiedervereinigung eine Kabarettnummer und aus dem gerade verschiedenen Land ein wohldesigntes Durcheinander aus Genossen, Spitzeln und Gummipflanzen - eine Italo-DDR, wie sie bei jungen Westautoren im Augenblick ihr tristes Retortennachleben fristet."
Land,1990-2004,2000,2000-03-23,Er war der unbestrittene Praeceptor Germaniae: eine Autorität im Lande oberhalb der Parteien und Parteiungen.,Er war der unbestrittene Praeceptor Germaniae: eine Autorität im Lande oberhalb der Parteien und Parteiungen.
Land,1990-2004,2000,2000-12-28,"In folgenden Ländern ist laut einer EU-Expertenkommission ein BSE-Risiko unwahrscheinlich: Argentinien, Paraguay, Chile, Neuseeland, Australien und Norwegen.","In folgenden Ländern ist laut einer EU-Expertenkommission ein BSE-Risiko unwahrscheinlich: Argentinien, Paraguay, Chile, Neuseeland, Australien und Norwegen."
Land,1990-2004,2000,2000-07-20,"""Wir sind das Land Beethovens und Goethes"" - und dann machten sie zwei Weltkriege.","""Wir sind das Land Beethovens und Goethes"" - und dann machten sie zwei Weltkriege."
Land,1990-2004,2000,2000-03-02,"""Das sind alles Vorschläge, die andere europäische Länder schon erfolgreich eingeführt haben"", kontert Öko-Experte Krippendorf.","""Das sind alles Vorschläge, die andere europäische Länder schon erfolgreich eingeführt haben"", kontert Öko-Experte Krippendorf."
Land,1990-2004,2000,2000-11-16,Eine müde weihnachtliche Vorfreude liegt über dem Land.,Eine müde weihnachtliche Vorfreude liegt über dem Land.
Land,1990-2004,2000,2000-08-31,"Ohne in den Hoheitsbereich der Länder einzugreifen, will das Bildungsministerium so die Berufsbildung an 360 Schulen im gesamten Land fördern.","Ohne in den Hoheitsbereich der Länder einzugreifen, will das Bildungsministerium so die Berufsbildung an 360 Schulen im gesamten Land fördern."
Land,1990-2004,2000,2000-08-10,"Compassionate conservatism - mitfühlender Konservatismus - mit diesem Kernbegriff hat der republikanische Präsidentschaftskandidat George W. Bush in Philadelphia beschrieben, was dem Land fehlt und was die morgigen Republikaner von den gestrigen unterscheiden soll.","Compassionate conservatism - mitfühlender Konservatismus - mit diesem Kernbegriff hat der republikanische Präsidentschaftskandidat George W. Bush in Philadelphia beschrieben, was dem Land fehlt und was die morgigen Republikaner von den gestrigen unterscheiden soll."
Land,1990-2004,2000,2000-04-20,"""Sie wollten Master Retzlaff das Land wegnehmen, aber wir haben sie vertrieben.","""Sie wollten Master Retzlaff das Land wegnehmen, aber wir haben sie vertrieben."
Land,1990-2004,2000,2000-09-28,Begonnen haben sie mit einem Ranking aller Länder entlang eines Economic Freedom Index.,Begonnen haben sie mit einem Ranking aller Länder entlang eines Economic Freedom Index.
